Unnamed: 0,id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
16616712,141597954,15,99,9909,107127979,6732,2013-04-20,10.5,OZ,2,7.98
16617838,141598026,15,99,9909,107127979,6732,2013-03-11,13.9,OZ,1,1.8
16619224,141598127,18,17,1703,104460040,3718,2013-03-18,32.0,OZ,1,2.99
16619282,141598127,18,32,3203,106414464,13474,2013-04-06,20.0,OZ,0,0.0
16619284,141598127,18,32,3203,106414464,13474,2013-04-06,10.0,OZ,0,0.0
16621757,141600059,15,99,9909,107127979,6732,2013-03-20,5.0,OZ,1,3.69
16622975,141601311,15,99,9909,107127979,6732,2013-03-01,10.0,OZ,1,2.5
16623013,141601311,15,99,9909,107127979,6732,2013-03-10,10.0,OZ,1,3.69
16623200,141601311,15,99,9909,107127979,6732,2013-04-13,11.0,OZ,1,1.0
16623232,141601311,15,17,1703,104460040,3718,2013-04-19,32.0,OZ,1,4.19
16623283,141601311,15,99,9909,107127979,6732,2013-04-22,10.0,OZ,2,3.69
16623291,141601311,15,99,9909,107127979,6732,2013-04-24,11.0,OZ,1,1.0
16623292,141601311,15,99,9909,107127979,6732,2013-04-24,9.0,OZ,1,1.0
16624516,141602393,15,99,9909,107127979,6732,2013-03-16,6.5,OZ,1,1.31
16624517,141602393,15,17,1703,104460040,3718,2013-03-16,32.0,OZ,1,2.99
16624586,141602393,15,99,9909,107127979,6732,2013-04-13,9.0,OZ,1,-0.99
16624589,141602393,15,99,9909,107127979,6732,2013-04-13,12.0,OZ,1,2.9
16625476,141603683,15,99,9909,107127979,6732,2013-03-02,5.5,OZ,2,5.0
16626245,141604951,18,99,9909,107127979,6732,2013-04-10,12.0,OZ,1,1.99
16627275,141607891,18,99,9909,107127979,6732,2013-04-07,5.0,OZ,1,2.99
16627285,141607891,18,99,9909,107127979,6732,2013-04-13,16.0,OZ,1,1.25
16627295,141607891,18,99,9909,107127979,6732,2013-04-16,12.0,OZ,1,2.99
16628908,141610473,15,56,5616,104610040,15889,2013-03-30,8.0,OZ,1,2.07
16630493,141610475,4,99,9909,107127979,6732,2013-04-07,12.0,OZ,1,3.99
16630527,141610475,4,99,9909,107127979,6732,2013-04-14,12.0,OZ,1,3.99
16630570,141610475,4,99,9909,107127979,6732,2013-04-23,6.0,OZ,2,3.99
16630572,141610475,4,35,3509,103320030,875,2013-04-23,125.0,OZ,1,7.49
16631979,141611806,88,99,9909,107127979,6732,2013-03-04,12.0,OZ,1,1.5
16631995,141611806,88,99,9909,107127979,6732,2013-03-12,12.0,OZ,1,1.99
16632035,141611806,88,99,9909,107127979,6732,2013-03-25,12.0,OZ,2,3.0
16632092,141611806,88,99,9909,107127979,6732,2013-04-09,12.0,OZ,1,1.99
16632121,141611806,88,99,9909,107127979,6732,2013-04-21,6.0,OZ,2,2.99
16634614,141612483,18,32,3203,106414464,13474,2013-03-23,5.0,OZ,1,2.79
16635933,141615383,4,56,5616,104610040,15889,2013-03-14,7.0,OZ,1,3.49
16639795,141622244,4,99,9909,107127979,6732,2013-04-07,10.5,OZ,2,3.8
16639861,141622244,4,32,3203,106414464,13474,2013-04-25,5.0,OZ,1,2.49
16639890,141622244,4,56,5616,104610040,15889,2013-04-25,7.0,OZ,1,4.49
16639925,141622244,4,56,5616,104610040,15889,2013-04-25,8.0,OZ,1,4.49
16640568,141628991,15,99,9909,107127979,6732,2013-03-02,10.0,OZ,2,5.0
16641486,141629444,15,99,9909,107127979,6732,2013-03-04,10.0,OZ,1,4.99
16641539,141629444,15,99,9909,107127979,6732,2013-03-16,10.0,OZ,1,4.99
16641576,141629444,15,99,9909,107127979,6732,2013-04-02,10.0,OZ,1,3.99
16643025,141630270,15,99,9909,107127979,6732,2013-03-06,5.5,OZ,1,3.69
16643035,141630270,15,99,9909,107127979,6732,2013-03-10,5.5,OZ,2,7.38
16643070,141630270,15,99,9909,107127979,6732,2013-03-17,5.5,OZ,2,1.4
16643072,141630270,15,99,9909,107127979,6732,2013-03-19,5.5,OZ,2,4.44
16643088,141630270,15,99,9909,107127979,6732,2013-03-23,5.5,OZ,2,7.38
16643096,141630270,15,99,9909,107127979,6732,2013-03-24,5.5,OZ,1,3.69
16643134,141630270,15,99,9909,107127979,6732,2013-03-29,5.5,OZ,2,6.19
16643169,141630270,15,99,9909,107127979,6732,2013-04-05,10.0,OZ,1,4.99
16643183,141630270,15,99,9909,107127979,6732,2013-04-09,5.0,OZ,1,3.69
16643219,141630270,15,99,9909,107127979,6732,2013-04-18,5.0,OZ,1,3.69
16643253,141630270,15,99,9909,107127979,6732,2013-04-28,10.0,OZ,1,4.99
16645425,141631245,15,99,9909,107127979,6732,2013-03-06,6.5,OZ,1,3.69
16645429,141631245,15,99,9909,107127979,6732,2013-03-06,12.0,OZ,1,1.99
16645454,141631245,15,99,9909,107127979,6732,2013-03-17,16.0,OZ,1,3.49
16646058,141631575,88,17,1726,104460040,3718,2013-03-05,75.0,CT,1,5.49
16646089,141631575,88,56,5616,104610040,15889,2013-03-19,7.0,OZ,1,3.0
16646091,141631575,88,56,5616,104610040,15889,2013-03-19,8.0,OZ,1,3.0
16648238,141643168,15,56,5616,104610040,15889,2013-03-04,8.0,OZ,1,3.99
16649535,141643367,18,99,9909,107127979,6732,2013-04-18,10.5,OZ,1,3.29
16650511,141643646,18,99,9909,107127979,6732,2013-03-30,16.0,OZ,1,1.49
16651712,141643752,18,17,1703,104460040,3718,2013-03-01,32.0,OZ,1,3.39
16651742,141643752,18,99,9909,107127979,6732,2013-03-16,6.0,OZ,1,3.29
16651927,141643752,18,99,9909,107127979,6732,2013-04-23,6.0,OZ,1,3.29
16656286,141646289,4,35,3509,103320030,875,2013-03-02,125.0,OZ,2,23.98
16656412,141646289,4,99,9909,107127979,6732,2013-04-01,5.0,OZ,1,1.92
16657477,141647593,18,17,1726,104460040,3718,2013-03-02,75.0,CT,1,6.29
16657485,141647593,18,99,9909,107127979,6732,2013-03-04,11.9,OZ,1,3.49
16657498,141647593,18,99,9909,107127979,6732,2013-03-08,13.9,OZ,1,3.0
16660867,141651099,15,99,9909,107127979,6732,2013-04-08,9.7,OZ,2,5.0
16663404,141651453,15,99,9909,107127979,6732,2013-03-17,6.0,OZ,1,2.5
16663419,141651453,15,99,9909,107127979,6732,2013-03-22,11.9,OZ,1,3.99
16663422,141651453,15,99,9909,107127979,6732,2013-03-22,9.8,OZ,1,3.99
16663437,141651453,15,99,9909,107127979,6732,2013-03-24,6.0,OZ,1,3.69
16663582,141651453,15,99,9909,107127979,6732,2013-04-14,9.0,OZ,1,2.49
16664421,141657382,15,99,9909,107127979,6732,2013-03-08,10.0,OZ,1,3.69
16664430,141657382,15,99,9909,107127979,6732,2013-03-11,6.0,OZ,1,3.69
16664464,141657382,15,99,9909,107127979,6732,2013-03-31,6.0,OZ,1,2.5
16664487,141657382,15,99,9909,107127979,6732,2013-04-06,6.0,OZ,1,3.69
16664502,141657382,15,99,9909,107127979,6732,2013-04-09,8.0,OZ,1,1.99
16664525,141657382,15,99,9909,107127979,6732,2013-04-21,6.0,OZ,1,3.69
16667933,141662017,15,99,9909,107127979,6732,2013-03-02,5.0,OZ,1,3.49
16667956,141662017,15,99,9909,107127979,6732,2013-03-08,5.0,OZ,1,3.49
16668931,141664266,15,32,3203,106414464,13474,2013-03-22,5.0,OZ,1,2.57
16672978,141669000,15,99,9909,107127979,6732,2013-04-01,5.5,OZ,1,2.5
16675374,141670824,18,99,9909,107127979,6732,2013-03-30,10.0,OZ,1,4.99
16675378,141670824,18,99,9909,107127979,6732,2013-03-30,12.0,OZ,1,1.79
16675379,141670824,18,32,3203,106414464,13474,2013-03-30,5.0,OZ,3,6.71
16675434,141670824,18,17,1703,104460040,3718,2013-03-31,32.0,OZ,1,3.29
16675531,141670824,18,32,3203,106414464,13474,2013-04-28,5.0,OZ,1,2.99
16678077,141671633,18,99,9909,107127979,6732,2013-03-23,5.5,OZ,1,2.99
16678162,141671633,18,99,9909,107127979,6732,2013-04-04,10.5,OZ,1,2.5
16678194,141671633,18,99,9909,107127979,6732,2013-04-09,9.0,OZ,1,1.79
16680888,141677804,17,99,9909,107127979,6732,2013-04-16,12.0,OZ,1,1.0
16681550,141679229,4,99,9909,107127979,6732,2013-03-02,6.5,OZ,2,5.99
16681564,141679229,4,99,9909,107127979,6732,2013-03-09,6.5,OZ,3,11.97
16681580,141679229,4,99,9909,107127979,6732,2013-03-22,6.5,OZ,3,11.97
16681594,141679229,4,99,9909,107127979,6732,2013-04-06,6.5,OZ,2,7.98
16681607,141679229,4,99,9909,107127979,6732,2013-04-15,6.5,OZ,2,7.98
16683517,141679391,15,99,9909,107127979,6732,2013-03-08,6.0,OZ,1,3.49
16683576,141679391,15,56,5616,104610040,15889,2013-03-15,6.67,OZ,1,3.0
16683579,141679391,15,56,5616,104610040,15889,2013-03-15,7.5,OZ,1,3.0
16683597,141679391,15,99,9909,107127979,6732,2013-04-01,6.0,OZ,1,1.0
16684726,141679549,17,32,3203,106414464,13474,2013-03-01,5.0,OZ,1,3.49
16684757,141679549,17,99,9909,107127979,6732,2013-03-29,6.0,OZ,2,5.0
16686859,141679872,15,99,9909,107127979,6732,2013-03-02,10.0,OZ,1,2.39
16686860,141679872,15,99,9909,107127979,6732,2013-03-02,9.0,OZ,1,2.5
16686931,141679872,15,99,9909,107127979,6732,2013-03-13,6.5,OZ,1,3.49
16686955,141679872,15,99,9909,107127979,6732,2013-03-18,10.0,OZ,2,5.49
16687014,141679872,15,99,9909,107127979,6732,2013-03-28,10.0,OZ,2,6.49
16687036,141679872,15,99,9909,107127979,6732,2013-04-02,10.0,OZ,2,7.48
16687055,141679872,15,32,3203,106414464,13474,2013-04-05,6.0,OZ,1,3.49
16687119,141679872,15,99,9909,107127979,6732,2013-04-17,18.0,OZ,1,3.99
16687154,141679872,15,99,9909,107127979,6732,2013-04-23,10.0,OZ,1,3.99
16687164,141679872,15,99,9909,107127979,6732,2013-04-25,9.0,OZ,2,2.0
16689441,141682393,18,99,9909,107127979,6732,2013-03-31,12.0,OZ,1,1.49
16689562,141682393,18,17,1726,104460040,3718,2013-04-25,75.0,CT,1,5.29
16691042,141683461,18,99,9909,107127979,6732,2013-03-01,48.0,OZ,1,2.79
16691221,141683461,18,99,9909,107127979,6732,2013-04-15,48.0,OZ,1,2.79
16692500,141684135,18,32,3203,106414464,13474,2013-03-28,8.0,OZ,1,4.49
16692563,141684135,18,35,3509,103320030,875,2013-04-28,60.5,OZ,1,2.99
16693643,141685105,18,99,9909,107127979,6732,2013-03-11,10.5,OZ,2,6.0
16694969,141686275,18,99,9909,107127979,6732,2013-03-04,9.8,OZ,1,3.29
16694998,141686275,18,99,9909,107127979,6732,2013-03-16,12.0,OZ,1,1.79
16695046,141686275,18,99,9909,107127979,6732,2013-03-23,12.0,OZ,1,-1.21
16695064,141686275,18,99,9909,107127979,6732,2013-03-30,5.5,OZ,1,2.5
16695097,141686275,18,99,9909,107127979,6732,2013-04-12,12.0,OZ,1,-0.25
16695118,141686275,18,99,9909,107127979,6732,2013-04-20,12.0,OZ,1,1.79
16695140,141686275,18,99,9909,107127979,6732,2013-04-26,12.0,OZ,1,0.05
16699058,141687809,18,99,9909,107127979,6732,2013-03-09,10.5,OZ,1,3.29
16699074,141687809,18,99,9909,107127979,6732,2013-03-10,12.0,OZ,1,1.79
16699096,141687809,18,99,9909,107127979,6732,2013-03-17,16.0,OZ,1,1.49
16699097,141687809,18,99,9909,107127979,6732,2013-03-17,12.0,OZ,1,1.79
16699130,141687809,18,99,9909,107127979,6732,2013-03-24,12.0,OZ,1,1.5
16699160,141687809,18,99,9909,107127979,6732,2013-03-31,10.5,OZ,1,3.29
16699166,141687809,18,99,9909,107127979,6732,2013-04-02,10.5,OZ,1,3.29
16699176,141687809,18,99,9909,107127979,6732,2013-04-04,12.0,OZ,1,1.79
16699197,141687809,18,99,9909,107127979,6732,2013-04-13,12.0,OZ,1,2.99
16699243,141687809,18,99,9909,107127979,6732,2013-04-20,12.0,OZ,1,2.5
16701048,141688998,4,99,9909,107127979,6732,2013-03-30,6.0,OZ,1,3.67
16701146,141688998,4,99,9909,107127979,6732,2013-04-15,6.0,OZ,1,3.99
16701181,141688998,4,35,3509,103320030,875,2013-04-16,75.0,OZ,1,6.99
16701197,141688998,4,99,9909,107127979,6732,2013-04-19,6.0,OZ,2,3.99
16702159,141695119,18,99,9909,107127979,6732,2013-03-05,12.0,OZ,1,1.49
16703038,141695123,15,99,9909,107127979,6732,2013-03-04,10.0,OZ,1,2.49
16703042,141695123,15,56,5616,104610040,15889,2013-03-04,7.0,OZ,1,0.0
16703057,141695123,15,56,5616,104610040,15889,2013-03-08,7.0,OZ,1,3.99
16703064,141695123,15,99,9909,107127979,6732,2013-03-10,6.5,OZ,1,3.69
16703069,141695123,15,99,9909,107127979,6732,2013-03-10,5.0,OZ,1,3.69
16703071,141695123,15,56,5616,104610040,15889,2013-03-10,7.6,OZ,1,3.99
16703075,141695123,15,56,5616,104610040,15889,2013-03-10,6.67,OZ,1,3.99
16703096,141695123,15,99,9909,107127979,6732,2013-03-16,6.5,OZ,2,5.39
16704400,141696794,4,99,9909,107127979,6732,2013-03-12,8.0,OZ,1,1.79
16704505,141696794,4,99,9909,107127979,6732,2013-04-02,6.0,OZ,2,5.49
16707224,141697981,18,99,9909,107127979,6732,2013-03-05,12.0,OZ,2,5.0
16707259,141697981,18,99,9909,107127979,6732,2013-03-26,12.0,OZ,2,3.0
16710295,141700837,15,99,9909,107127979,6732,2013-04-29,12.0,OZ,2,2.0
16711820,141700852,18,99,9909,107127979,6732,2013-03-10,8.0,OZ,1,1.99
16711927,141700852,18,99,9909,107127979,6732,2013-03-28,8.0,OZ,1,1.99
16713178,141702024,18,99,9909,107127979,6732,2013-03-12,12.0,OZ,1,1.49
16713182,141702024,18,99,9909,107127979,6732,2013-03-12,8.0,OZ,1,1.99
16713824,141702416,15,99,9909,107127979,6732,2013-03-04,5.0,OZ,1,1.4
16713840,141702416,15,99,9909,107127979,6732,2013-03-28,6.4,OZ,1,3.99
16714573,141703601,15,32,3203,106414464,13474,2013-03-28,5.0,OZ,1,1.99
16714612,141703601,15,99,9909,107127979,6732,2013-04-15,12.0,OZ,2,2.0
16716219,141705103,15,99,9909,107127979,6732,2013-03-21,10.0,OZ,1,4.99
16716308,141705103,15,99,9909,107127979,6732,2013-04-12,5.5,OZ,1,3.69
16716982,141705786,15,56,5616,104610040,15889,2013-03-19,7.0,OZ,1,3.0
16716987,141705786,15,56,5616,104610040,15889,2013-03-19,6.67,OZ,1,3.0
16720941,141710939,15,56,5616,104610040,15889,2013-04-12,7.0,OZ,1,4.39
16720942,141710939,15,56,5616,104610040,15889,2013-04-12,8.0,OZ,1,4.39
16721015,141710939,15,56,5616,104610040,15889,2013-04-28,7.0,OZ,1,4.39
16721017,141710939,15,56,5616,104610040,15889,2013-04-28,8.0,OZ,1,4.39
16721899,141711946,15,32,3203,106414464,13474,2013-03-14,6.0,OZ,1,3.49
16721913,141711946,15,99,9909,107127979,6732,2013-03-18,8.0,OZ,1,1.99
16721918,141711946,15,99,9909,107127979,6732,2013-03-27,12.0,OZ,1,2.99
16721932,141711946,15,99,9909,107127979,6732,2013-04-03,10.5,OZ,1,3.49
16721938,141711946,15,99,9909,107127979,6732,2013-04-18,12.0,OZ,1,2.99
16721964,141711946,15,99,9909,107127979,6732,2013-04-26,12.0,OZ,1,0.49
16723185,141711984,15,56,5616,104610040,15889,2013-04-03,8.0,OZ,1,4.39
16724451,141716238,4,99,9909,107127979,6732,2013-04-03,6.0,OZ,1,3.99
16726175,141721723,15,99,9909,107127979,6732,2013-03-01,48.0,OZ,1,3.99
16726223,141721723,15,99,9909,107127979,6732,2013-04-05,9.8,OZ,2,1.5
16726948,141722398,15,99,9909,107127979,6732,2013-03-18,6.0,OZ,1,1.85
16726961,141722398,15,99,9909,107127979,6732,2013-03-28,11.0,OZ,1,2.79
16727976,141723398,95,99,9909,107127979,6732,2013-03-21,18.0,OZ,1,3.99
16733282,141725766,15,99,9909,107127979,6732,2013-03-14,12.0,OZ,2,5.98
16733286,141725766,15,35,3509,103320030,875,2013-03-17,75.0,OZ,2,6.99
16733351,141725766,15,99,9909,107127979,6732,2013-04-12,12.0,OZ,2,2.0
16733366,141725766,15,35,3509,103320030,875,2013-04-14,150.0,OZ,2,20.88
16733387,141725766,15,99,9909,107127979,6732,2013-04-27,12.0,OZ,2,2.0
16734857,141726276,18,99,9909,107127979,6732,2013-04-05,12.0,OZ,1,0.99
16735797,141729296,18,35,3509,103320030,875,2013-04-12,150.0,OZ,1,-0.08
16737741,141733248,15,35,3509,103320030,875,2013-03-15,62.5,OZ,2,8.99
16741884,141734402,15,17,1726,104460040,3718,2013-03-04,75.0,CT,1,5.0
16741902,141734402,15,35,3509,103320030,875,2013-03-04,44.09,OZ,1,11.99
16741916,141734402,15,35,3509,103320030,875,2013-03-04,150.0,OZ,1,11.99
16741991,141734402,15,17,1703,104460040,3718,2013-03-12,32.0,OZ,1,4.19
16742028,141734402,15,56,5616,104610040,15889,2013-03-12,7.5,OZ,1,3.99
16742030,141734402,15,99,9909,107127979,6732,2013-03-12,13.9,OZ,1,3.0
16742034,141734402,15,99,9909,107127979,6732,2013-03-12,5.5,OZ,1,3.69
16742072,141734402,15,32,3203,106414464,13474,2013-03-18,6.0,OZ,1,3.49
16742085,141734402,15,99,9909,107127979,6732,2013-03-18,5.5,OZ,1,3.4
16742105,141734402,15,17,1726,104460040,3718,2013-03-18,75.0,CT,1,6.79
16742126,141734402,15,99,9909,107127979,6732,2013-03-19,13.9,OZ,1,3.99
16742128,141734402,15,99,9909,107127979,6732,2013-03-19,6.4,OZ,1,3.99
16742152,141734402,15,99,9909,107127979,6732,2013-03-25,5.5,OZ,1,3.69
16742210,141734402,15,99,9909,107127979,6732,2013-03-27,10.0,OZ,1,1.75
16742300,141734402,15,35,3509,103320030,875,2013-04-06,150.0,OZ,1,9.99
16742342,141734402,15,99,9909,107127979,6732,2013-04-08,11.9,OZ,2,6.49
16742392,141734402,15,99,9909,107127979,6732,2013-04-14,10.0,OZ,1,4.99
16742414,141734402,15,99,9909,107127979,6732,2013-04-15,13.9,OZ,1,3.99
16742426,141734402,15,99,9909,107127979,6732,2013-04-15,6.4,OZ,1,3.99
16742483,141734402,15,35,3509,103320030,875,2013-04-27,150.0,OZ,1,8.99
16742496,141734402,15,99,9909,107127979,6732,2013-04-27,10.0,OZ,1,3.69
16742497,141734402,15,17,1726,104460040,3718,2013-04-27,75.0,CT,1,6.79
16742508,141734402,15,99,9909,107127979,6732,2013-04-27,5.0,OZ,1,3.69
16742541,141734402,15,99,9909,107127979,6732,2013-04-29,5.5,OZ,1,3.69
16742545,141734402,15,99,9909,107127979,6732,2013-04-29,13.9,OZ,1,3.99
16745856,141735400,15,56,5616,104610040,15889,2013-03-24,8.0,OZ,1,4.39
16745864,141735400,15,56,5616,104610040,15889,2013-03-25,8.0,OZ,1,4.2
16745879,141735400,15,32,3203,106414464,13474,2013-03-27,20.0,OZ,1,7.99
16746042,141735400,15,56,5616,104610040,15889,2013-04-17,7.0,OZ,1,4.39
16746134,141735400,15,56,5616,104610040,15889,2013-04-28,7.0,OZ,1,4.39
16746152,141735400,15,99,9909,107127979,6732,2013-04-28,10.0,OZ,1,1.0
16748555,141737244,14,32,3203,106414464,13474,2013-03-24,5.0,OZ,1,2.79
16748556,141737244,14,32,3203,106414464,13474,2013-03-24,6.0,OZ,1,2.79
16748571,141737244,14,17,1726,104460040,3718,2013-03-30,75.0,CT,1,5.29
16750339,141737509,4,99,9909,107127979,6732,2013-03-15,6.5,OZ,1,2.99
16750341,141737509,4,99,9909,107127979,6732,2013-03-15,6.0,OZ,1,2.5
16750478,141737509,4,99,9909,107127979,6732,2013-04-12,6.5,OZ,1,3.99
16750503,141737509,4,99,9909,107127979,6732,2013-04-19,5.0,OZ,1,3.99
16750511,141737509,4,99,9909,107127979,6732,2013-04-19,6.5,OZ,1,0.0
16750546,141737509,4,99,9909,107127979,6732,2013-04-26,12.0,OZ,1,2.49
16750548,141737509,4,99,9909,107127979,6732,2013-04-26,9.0,OZ,1,1.8
16751879,141737691,15,99,9909,107127979,6732,2013-03-04,6.4,OZ,1,3.99
16751883,141737691,15,99,9909,107127979,6732,2013-03-07,6.4,OZ,1,3.99
16751893,141737691,15,99,9909,107127979,6732,2013-03-10,6.5,OZ,1,3.69
16751896,141737691,15,99,9909,107127979,6732,2013-03-11,6.4,OZ,2,6.0
16751934,141737691,15,99,9909,107127979,6732,2013-03-22,6.5,OZ,1,3.69
16755889,141738039,18,99,9909,107127979,6732,2013-03-01,12.0,OZ,1,2.5
16755952,141738039,18,99,9909,107127979,6732,2013-03-23,12.0,OZ,1,2.99
16756005,141738039,18,99,9909,107127979,6732,2013-03-30,12.0,OZ,1,1.0
16756062,141738039,18,99,9909,107127979,6732,2013-04-15,9.0,OZ,2,2.5
16758102,141738656,15,99,9909,107127979,6732,2013-03-25,9.0,OZ,2,2.99
16758199,141738656,15,99,9909,107127979,6732,2013-04-10,9.0,OZ,1,1.0
16758210,141738656,15,99,9909,107127979,6732,2013-04-13,9.0,OZ,2,2.0
16758260,141738656,15,99,9909,107127979,6732,2013-04-26,9.0,OZ,1,2.7
16759591,141740342,18,99,9909,107127979,6732,2013-03-25,9.0,OZ,1,1.5
16759609,141740342,18,32,3203,106414464,13474,2013-03-25,6.0,OZ,1,2.79
16759663,141740342,18,99,9909,107127979,6732,2013-04-07,8.0,OZ,1,1.99
16760900,141740953,95,35,3509,103320030,875,2013-03-28,75.0,OZ,2,6.99
16760936,141740953,95,35,3509,103320030,875,2013-04-27,62.5,OZ,1,1.39
16761202,141742782,18,99,9909,107127979,6732,2013-04-08,10.0,OZ,1,4.99
16762973,141743983,18,99,9909,107127979,6732,2013-04-14,9.0,OZ,1,1.25
16763032,141743983,18,99,9909,107127979,6732,2013-04-21,9.0,OZ,1,1.79
16763043,141743983,18,99,9909,107127979,6732,2013-04-21,5.5,OZ,1,2.5
16764646,141745547,18,56,5616,104610040,15889,2013-03-03,8.0,OZ,1,3.99
16765783,141745703,18,99,9909,107127979,6732,2013-03-11,10.0,OZ,2,2.98
16765793,141745703,18,99,9909,107127979,6732,2013-03-19,8.0,OZ,1,2.29
16765883,141745703,18,99,9909,107127979,6732,2013-04-20,13.9,OZ,1,3.29
16767061,141747262,15,99,9909,107127979,6732,2013-03-31,10.5,OZ,1,3.99
16767481,141751594,4,99,9909,107127979,6732,2013-03-02,9.0,OZ,1,2.49
16767495,141751594,4,99,9909,107127979,6732,2013-03-13,9.0,OZ,1,2.49
16767619,141751621,4,99,9909,107127979,6732,2013-04-01,5.5,OZ,1,3.8
16769604,141751976,15,99,9909,107127979,6732,2013-03-11,6.0,OZ,1,3.49
16769690,141751976,15,56,5616,104610040,15889,2013-03-29,7.5,OZ,1,3.49
16769814,141751976,15,99,9909,107127979,6732,2013-04-17,10.0,OZ,1,3.19
16770849,141754806,18,99,9909,107127979,6732,2013-03-17,9.7,OZ,1,3.29
16772866,141755661,88,35,3509,103320030,875,2013-03-04,75.0,OZ,1,4.99
16772867,141755661,88,35,3509,103320030,875,2013-03-04,62.5,OZ,1,4.99
16774499,141755752,15,99,9909,107127979,6732,2013-04-05,12.0,OZ,1,1.99
16774512,141755752,15,32,3203,106414464,13474,2013-04-16,6.0,OZ,1,3.49
16774526,141755752,15,99,9909,107127979,6732,2013-04-20,10.0,OZ,2,3.69
16775141,141756566,4,99,9909,107127979,6732,2013-03-23,8.0,OZ,2,1.79
16777510,141762231,18,99,9909,107127979,6732,2013-03-11,8.0,OZ,1,1.99
16777553,141762231,18,99,9909,107127979,6732,2013-03-22,8.0,OZ,2,2.5
16780045,141762925,18,99,9909,107127979,6732,2013-03-10,12.0,OZ,1,2.99
16780108,141762925,18,99,9909,107127979,6732,2013-03-28,12.0,OZ,1,2.5
16780134,141762925,18,99,9909,107127979,6732,2013-04-02,12.0,OZ,1,2.99
16780161,141762925,18,99,9909,107127979,6732,2013-04-14,12.0,OZ,1,1.49
16780176,141762925,18,99,9909,107127979,6732,2013-04-16,12.0,OZ,1,1.79
16780233,141762925,18,99,9909,107127979,6732,2013-04-28,12.0,OZ,1,2.99
16781321,141764600,17,99,9909,107127979,6732,2013-03-11,12.0,OZ,1,2.99
16781352,141764600,17,99,9909,107127979,6732,2013-03-14,12.0,OZ,2,5.0
16781391,141764600,17,99,9909,107127979,6732,2013-03-24,12.0,OZ,2,1.63
16781419,141764600,17,99,9909,107127979,6732,2013-04-21,12.0,OZ,2,3.49
16781470,141764600,17,99,9909,107127979,6732,2013-04-26,16.0,OZ,1,1.0
16782043,141766669,15,99,9909,107127979,6732,2013-04-27,9.0,OZ,1,3.0
16782044,141766669,15,99,9909,107127979,6732,2013-04-27,12.0,OZ,1,4.79
16784205,141768176,18,99,9909,107127979,6732,2013-03-20,10.0,OZ,1,2.99
16786018,141770387,15,99,9909,107127979,6732,2013-03-29,6.0,OZ,2,5.69
16787087,141771399,4,99,9909,107127979,6732,2013-04-21,16.0,OZ,1,2.49
16787102,141771399,4,99,9909,107127979,6732,2013-04-28,16.0,OZ,1,1.99
16788527,141773354,15,32,3203,106414464,13474,2013-03-08,6.0,OZ,1,3.0
16788568,141773354,15,99,9909,107127979,6732,2013-03-25,5.5,OZ,2,7.38
16788612,141773354,15,99,9909,107127979,6732,2013-04-17,48.0,OZ,1,3.99
16789325,141774200,4,17,1703,104460040,3718,2013-04-02,32.0,OZ,2,0.68
16790332,141776009,15,99,9909,107127979,6732,2013-04-07,12.0,OZ,1,2.99
16792450,141777902,15,99,9909,107127979,6732,2013-03-26,16.0,OZ,2,2.99
16792481,141777902,15,32,3203,106414464,13474,2013-04-08,8.0,OZ,1,4.49
16795441,141779142,4,17,1726,104460040,3718,2013-03-05,75.0,CT,1,4.49
16796916,141781247,15,56,5616,104610040,15889,2013-03-16,6.84,OZ,1,2.99
16796925,141781247,15,99,9909,107127979,6732,2013-03-16,12.0,OZ,1,3.25
16796929,141781247,15,17,1726,104460040,3718,2013-03-16,35.0,CT,1,2.9
16796933,141781247,15,35,3509,103320030,875,2013-03-23,62.5,OZ,2,6.99
16796955,141781247,15,17,1726,104460040,3718,2013-03-23,35.0,CT,1,2.69
16796961,141781247,15,99,9909,107127979,6732,2013-03-23,12.0,OZ,2,2.99
16797009,141781247,15,56,5616,104610040,15889,2013-03-29,7.0,OZ,1,2.37
16800140,141782957,18,56,5616,104610040,15889,2013-03-17,6.84,OZ,1,3.5
16800153,141782957,18,99,9909,107127979,6732,2013-03-21,8.0,OZ,1,0.5
16804029,141786460,4,17,1726,104460040,3718,2013-03-03,35.0,CT,1,3.79
16808520,141792275,15,56,5616,104610040,15889,2013-03-07,6.67,OZ,1,3.99
16808580,141792275,15,56,5616,104610040,15889,2013-04-03,6.67,OZ,1,3.49
16808590,141792275,15,56,5616,104610040,15889,2013-04-09,6.67,OZ,1,4.39
16808605,141792275,15,56,5616,104610040,15889,2013-04-16,6.67,OZ,1,4.39
16809658,141792430,20,99,9909,107127979,6732,2013-03-20,16.0,OZ,1,1.49
16809660,141792430,20,99,9909,107127979,6732,2013-03-20,11.0,OZ,1,2.0
16811453,141793027,15,99,9909,107127979,6732,2013-03-06,9.8,OZ,1,1.99
16811529,141793027,15,99,9909,107127979,6732,2013-03-24,12.0,OZ,2,2.99
16811566,141793027,15,99,9909,107127979,6732,2013-04-03,9.0,OZ,1,2.99
16813159,141794395,15,99,9909,107127979,6732,2013-04-10,9.0,OZ,1,3.0
16813175,141794395,15,99,9909,107127979,6732,2013-04-17,10.0,OZ,1,4.99
